combo,fids,source,target,fold,system,n_participants,fusion,threshold_mode,acc,prec,rec,f1,tn,fp,fn,tp,roc_auc,pr_auc,fpr,threshold
n2_x_SG,LiWP_n2+SkipGram,best_single,S1,fold2,cross_feature,2,WeightedSoft,val_f1,0.8493819128171763,0.8180650684931506,0.9805028219599795,0.8919486581096849,700,425,38,1911,0.9350249130608288,0.9201981765971033,0.37777777777777777,0.6449999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S1,fold2,cross_feature,2,Hard,fixed_05,0.7182823682498374,0.6923623445825933,1.0,0.8182199832073888,259,866,0,1949,0.7624201584858332,0.7848131308160823,0.7697777777777778,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S1,fold2,cross_feature,2,Hard,val_f1,0.824658425504229,0.7851941747572816,0.995895330938943,0.8780818819271659,594,531,8,1941,0.7624201584858332,0.7848131308160823,0.472,0.5049999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S1,fold3,cross_feature,2,Soft,fixed_05,0.8825634352635003,0.8570143884892086,0.9779374037968189,0.9134914929307453,807,318,43,1906,0.9374544210706346,0.9200177019354769,0.2826666666666667,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S1,fold3,cross_feature,2,Soft,val_f1,0.9264801561483409,0.9184069936862554,0.9702411493073371,0.9436127744510978,957,168,58,1891,0.9374544210706346,0.9200177019354769,0.14933333333333335,0.575
n2_x_SG,LiWP_n2+SkipGram,best_single,S1,fold3,cross_feature,2,WeightedSoft,fixed_05,0.8828887443070917,0.8580441640378549,0.9769112365315546,0.9136276391554703,810,315,45,1904,0.9375597742432016,0.920315954690843,0.28,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S1,fold3,cross_feature,2,WeightedSoft,val_f1,0.9268054651919323,0.919260700389105,0.9697280656747049,0.9438202247191011,959,166,59,1890,0.9375597742432016,0.920315954690843,0.14755555555555555,0.575
n2_x_SG,LiWP_n2+SkipGram,best_single,S1,fold3,cross_feature,2,Hard,fixed_05,0.8158750813272609,0.7767106842737095,0.995895330938943,0.872751798561151,567,558,8,1941,0.9563475286471694,0.9549987869490841,0.496,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S1,fold3,cross_feature,2,Hard,val_f1,0.8158750813272609,0.7767106842737095,0.995895330938943,0.872751798561151,567,558,8,1941,0.9563475286471694,0.9549987869490841,0.496,0.05
n2_x_SG,LiWP_n2+SkipGram,best_single,S1,fold4,cross_feature,2,Soft,fixed_05,0.8867556134070941,0.8636983189459336,0.9753719856336582,0.916144578313253,824,300,48,1901,0.9408118772470233,0.9229186253172557,0.2669039145907473,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S1,fold4,cross_feature,2,Soft,val_f1,0.910510901399284,0.8959318826868495,0.9717804002052335,0.932316022643367,904,220,55,1894,0.9408118772470233,0.9229186253172557,0.19572953736654805,0.5449999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S1,fold4,cross_feature,2,WeightedSoft,fixed_05,0.8870810283110967,0.8644222020018199,0.9748589020010262,0.9163250542560888,826,298,49,1900,0.9408237457296287,0.9228673485174558,0.26512455516014233,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S1,fold4,cross_feature,2,WeightedSoft,val_f1,0.9140904653433127,0.9009995240361732,0.9712673165726013,0.9348148148148148,916,208,56,1893,0.9408237457296287,0.9228673485174558,0.18505338078291814,0.5499999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S1,fold4,cross_feature,2,Hard,fixed_05,0.8353400585746827,0.7960607304062371,0.995382247306311,0.8846329229366166,627,497,9,1940,0.9534312696172322,0.9516707772119255,0.44217081850533807,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S1,fold4,cross_feature,2,Hard,val_f1,0.9495606898795965,0.9585889570552147,0.9620318111852232,0.9603072983354674,1043,81,74,1875,0.9534312696172322,0.9516707772119255,0.07206405693950178,0.5049999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold0,cross_feature,2,Soft,fixed_05,0.9550877192982457,0.9752342704149933,0.9713333333333334,0.9732798931195725,977,148,172,5828,0.9481900740740742,0.979265224183663,0.13155555555555556,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold0,cross_feature,2,Soft,val_f1,0.9139649122807018,0.9073037955542114,1.0,0.951399349877111,512,613,0,6000,0.9481900740740742,0.979265224183663,0.5448888888888889,0.24
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold0,cross_feature,2,WeightedSoft,fixed_05,0.9555087719298245,0.9750877779635513,0.972,0.973541440614306,976,149,168,5832,0.9482278518518519,0.9792770096417975,0.13244444444444445,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold0,cross_feature,2,WeightedSoft,val_f1,0.9127017543859649,0.906070673512534,1.0,0.9507209633972429,503,622,0,6000,0.9482278518518519,0.9792770096417975,0.5528888888888889,0.24
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold0,cross_feature,2,Hard,fixed_05,0.9275789473684211,0.9217163949553984,0.9988333333333334,0.958726603743401,616,509,7,5993,0.930046074074074,0.9747575074701142,0.4524444444444444,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold0,cross_feature,2,Hard,val_f1,0.9275789473684211,0.9217163949553984,0.9988333333333334,0.958726603743401,616,509,7,5993,0.930046074074074,0.9747575074701142,0.4524444444444444,0.05
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold1,cross_feature,2,Soft,fixed_05,0.8847719298245614,0.9762736803384219,0.8846666666666667,0.9282154411121798,996,129,692,5308,0.9539163703703705,0.9819544097240827,0.11466666666666667,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold1,cross_feature,2,Soft,val_f1,0.9625263157894737,0.9588602529214023,0.9983333333333333,0.9781987425491957,868,257,10,5990,0.9539163703703705,0.9819544097240827,0.22844444444444445,0.29
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold1,cross_feature,2,WeightedSoft,fixed_05,0.8851929824561403,0.9769882179675994,0.8845,0.928446466060182,1000,125,693,5307,0.9539547407407407,0.9819889020241487,0.1111111111111111,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold1,cross_feature,2,WeightedSoft,val_f1,0.9630877192982457,0.9594746115649527,0.9983333333333333,0.978518337008903,872,253,10,5990,0.9539547407407407,0.9819889020241487,0.2248888888888889,0.295
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold1,cross_feature,2,Hard,fixed_05,0.9013333333333333,0.9750672645739911,0.906,0.9392656587473002,986,139,564,5436,0.9330555555555556,0.9793857606259193,0.12355555555555556,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold1,cross_feature,2,Hard,val_f1,0.9013333333333333,0.9750672645739911,0.906,0.9392656587473002,986,139,564,5436,0.9330555555555556,0.9793857606259193,0.12355555555555556,0.05
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold2,cross_feature,2,Soft,fixed_05,0.968140350877193,0.969425922914295,0.9935,0.98131533459544,937,188,39,5961,0.8881216296296297,0.95980398652207,0.1671111111111111,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold2,cross_feature,2,Soft,val_f1,0.9626666666666667,0.9616747181964573,0.9953333333333333,0.9782145782145782,887,238,28,5972,0.8881216296296297,0.95980398652207,0.21155555555555555,0.4149999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold2,cross_feature,2,WeightedSoft,fixed_05,0.9663157894736842,0.9673807205452775,0.9935,0.9802664035520473,924,201,39,5961,0.8896037037037037,0.9604274649173915,0.17866666666666667,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold2,cross_feature,2,WeightedSoft,val_f1,0.9644912280701754,0.9648924122310306,0.994,0.9792299482801083,908,217,36,5964,0.8896037037037037,0.9604274649173915,0.1928888888888889,0.48499999999999993
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold2,cross_feature,2,Hard,fixed_05,0.8985263157894737,0.892458723784025,1.0,0.9431737797689225,402,723,0,6000,0.6979295555555556,0.898358179399879,0.6426666666666667,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold2,cross_feature,2,Hard,val_f1,0.8985263157894737,0.892458723784025,1.0,0.9431737797689225,402,723,0,6000,0.6979295555555556,0.898358179399879,0.6426666666666667,0.05
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold3,cross_feature,2,Soft,fixed_05,0.4203508771929825,0.9054640069384216,0.348,0.5027690825908981,907,218,3912,2088,0.8511332592592593,0.9514453672894106,0.19377777777777777,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold3,cross_feature,2,Soft,val_f1,0.9578947368421052,0.9545454545454546,0.9975,0.9755501222493888,840,285,15,5985,0.8511332592592593,0.9514453672894106,0.25333333333333335,0.4049999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold3,cross_feature,2,WeightedSoft,fixed_05,0.9635087719298245,0.9638009049773756,0.994,0.9786675418444372,901,224,36,5964,0.852507925925926,0.9517955724635982,0.1991111111111111,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold3,cross_feature,2,WeightedSoft,val_f1,0.9629473684210527,0.962729912875121,0.9945,0.9783571077225774,894,231,33,5967,0.852507925925926,0.9517955724635982,0.20533333333333334,0.48499999999999993
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold3,cross_feature,2,Hard,fixed_05,0.8780350877192983,0.8734895909157082,1.0,0.9324733856554511,256,869,0,6000,0.6537666666666666,0.8855034108902642,0.7724444444444445,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold3,cross_feature,2,Hard,val_f1,0.8780350877192983,0.8734895909157082,1.0,0.9324733856554511,256,869,0,6000,0.6537666666666666,0.8855034108902642,0.7724444444444445,0.05
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold4,cross_feature,2,Soft,fixed_05,0.9654688377316114,0.9697909862834748,0.9898333333333333,0.9797096667766414,939,185,61,5939,0.9007551897983394,0.9650078812494661,0.16459074733096085,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold4,cross_feature,2,Soft,val_f1,0.9070746771476699,0.9006304413089162,1.0,0.947717580161112,462,662,0,6000,0.9007551897983394,0.9650078812494661,0.5889679715302492,0.25499999999999995
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold4,cross_feature,2,WeightedSoft,fixed_05,0.9651880965749579,0.9694743715311785,0.9898333333333333,0.979548078508989,937,187,61,5939,0.905733540925267,0.966516693714174,0.16637010676156583,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold4,cross_feature,2,WeightedSoft,val_f1,0.9048287478944413,0.8984725965858041,1.0,0.9465215333648841,446,678,0,6000,0.905733540925267,0.966516693714174,0.603202846975089,0.26499999999999996
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold4,cross_feature,2,Hard,fixed_05,0.9052498596294217,0.898876404494382,1.0,0.9467455621301775,449,675,0,6000,0.7312444395017794,0.9087494642936447,0.6005338078291815,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S2,fold4,cross_feature,2,Hard,val_f1,0.9052498596294217,0.898876404494382,1.0,0.9467455621301775,449,675,0,6000,0.7312444395017794,0.9087494642936447,0.6005338078291815,0.05
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold0,cross_feature,2,Soft,fixed_05,0.9353977576081153,0.8641114982578397,0.9946524064171123,0.9247980111870727,1008,117,4,744,0.9817361853832444,0.9605504634830387,0.104,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold0,cross_feature,2,Soft,val_f1,0.8990923651895355,0.9333333333333333,0.8048128342245989,0.864321608040201,1082,43,146,602,0.9817361853832444,0.9605504634830387,0.03822222222222222,0.705
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold0,cross_feature,2,WeightedSoft,fixed_05,0.9353977576081153,0.8641114982578397,0.9946524064171123,0.9247980111870727,1008,117,4,744,0.9817397504456329,0.9600310753037427,0.104,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold0,cross_feature,2,WeightedSoft,val_f1,0.8990923651895355,0.9333333333333333,0.8048128342245989,0.864321608040201,1082,43,146,602,0.9817397504456329,0.9600310753037427,0.03822222222222222,0.705
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold0,cross_feature,2,Hard,fixed_05,0.9054991991457555,0.8106637649619152,0.9959893048128342,0.8938212357528494,951,174,3,745,0.960853238265003,0.89777166029116,0.15466666666666667,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold0,cross_feature,2,Hard,val_f1,0.9466097170315003,0.901985111662531,0.9719251336898396,0.9356499356499357,1046,79,21,727,0.960853238265003,0.89777166029116,0.07022222222222223,0.5049999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold1,cross_feature,2,Soft,fixed_05,0.9295248264815803,0.8640661938534279,0.9772727272727273,0.917189460476788,1010,115,17,731,0.9758484848484849,0.9436665520165046,0.10222222222222223,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold1,cross_feature,2,Soft,val_f1,0.8942872397223706,0.9192073170731707,0.8061497326203209,0.8589743589743589,1072,53,145,603,0.9758484848484849,0.9436665520165046,0.04711111111111111,0.6399999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold1,cross_feature,2,WeightedSoft,fixed_05,0.9300587293112653,0.8650887573964497,0.9772727272727273,0.9177652228499686,1011,114,17,731,0.9759298871063576,0.943141551743319,0.10133333333333333,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold1,cross_feature,2,WeightedSoft,val_f1,0.8937533368926855,0.9178082191780822,0.8061497326203209,0.8583629893238434,1071,54,145,603,0.9759298871063576,0.943141551743319,0.048,0.6399999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold1,cross_feature,2,Hard,fixed_05,0.9076348104644955,0.8197997775305895,0.9852941176470589,0.8949605343047966,963,162,11,737,0.9529601901366608,0.8863280525916352,0.144,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold1,cross_feature,2,Hard,val_f1,0.9257875066737854,0.8990825688073395,0.9171122994652406,0.9080079417604235,1048,77,62,686,0.9529601901366608,0.8863280525916352,0.06844444444444445,0.5049999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold2,cross_feature,2,Soft,fixed_05,0.9268553123331553,0.8606847697756789,0.9745989304812834,0.9141065830721004,1007,118,19,729,0.9780944741532978,0.9554993913675156,0.10488888888888889,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold2,cross_feature,2,Soft,val_f1,0.9001601708489055,0.9024390243902439,0.8409090909090909,0.8705882352941177,1057,68,119,629,0.9780944741532978,0.9554993913675156,0.060444444444444446,0.635
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold2,cross_feature,2,WeightedSoft,fixed_05,0.9268553123331553,0.8606847697756789,0.9745989304812834,0.9141065830721004,1007,118,19,729,0.9781342840166368,0.9552538206289211,0.10488888888888889,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold2,cross_feature,2,WeightedSoft,val_f1,0.9006940736785904,0.8991477272727273,0.8462566844919787,0.871900826446281,1054,71,115,633,0.9781342840166368,0.9552538206289211,0.06311111111111112,0.63
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold2,cross_feature,2,Hard,fixed_05,0.9001601708489055,0.8032432432432433,0.9933155080213903,0.8882247459653317,943,182,5,743,0.952121212121212,0.8792857321188257,0.16177777777777777,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold2,cross_feature,2,Hard,val_f1,0.9167111585691404,0.8905013192612137,0.9024064171122995,0.896414342629482,1042,83,73,675,0.952121212121212,0.8792857321188257,0.07377777777777778,0.5049999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold3,cross_feature,2,Soft,fixed_05,0.9252536038441004,0.859338061465721,0.9719251336898396,0.9121706398996235,1006,119,21,727,0.9793719548425431,0.9666003830601225,0.10577777777777778,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold3,cross_feature,2,Soft,val_f1,0.8974906567004806,0.9149253731343283,0.81951871657754,0.8645980253878702,1068,57,135,613,0.9793719548425431,0.9666003830601225,0.050666666666666665,0.63
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold3,cross_feature,2,WeightedSoft,fixed_05,0.9252536038441004,0.859338061465721,0.9719251336898396,0.9121706398996235,1006,119,21,727,0.9794497920380274,0.9669709545294402,0.10577777777777778,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold3,cross_feature,2,WeightedSoft,val_f1,0.8980245595301655,0.9162929745889388,0.81951871657754,0.8652081863091038,1069,56,135,613,0.9794497920380274,0.9669709545294402,0.049777777777777775,0.63
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold3,cross_feature,2,Hard,fixed_05,0.8953550453817405,0.8,0.983957219251337,0.882494004796163,941,184,12,736,0.9515270350564469,0.8843772550792146,0.16355555555555557,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold3,cross_feature,2,Hard,val_f1,0.9273892151628403,0.8984375,0.9224598930481284,0.9102902374670184,1047,78,58,690,0.9515270350564469,0.8843772550792146,0.06933333333333333,0.5049999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold4,cross_feature,2,Soft,fixed_05,0.9391025641025641,0.8729411764705882,0.9919786096256684,0.9286608260325406,1016,108,6,742,0.9828296572592156,0.96408757183337,0.09608540925266904,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold4,cross_feature,2,Soft,val_f1,0.8995726495726496,0.9320987654320988,0.8074866310160428,0.8653295128939829,1080,44,144,604,0.9828296572592156,0.96408757183337,0.03914590747330961,0.6699999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold4,cross_feature,2,WeightedSoft,fixed_05,0.9391025641025641,0.8729411764705882,0.9919786096256684,0.9286608260325406,1016,108,6,742,0.9829093478219498,0.9637511412792635,0.09608540925266904,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold4,cross_feature,2,WeightedSoft,val_f1,0.9001068376068376,0.9322033898305084,0.8088235294117647,0.8661417322834646,1080,44,143,605,0.9829093478219498,0.9637511412792635,0.03914590747330961,0.6699999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold4,cross_feature,2,Hard,fixed_05,0.9086538461538461,0.8166849615806806,0.9946524064171123,0.8969258589511754,957,167,4,744,0.9602861485907854,0.8973597742297088,0.148576512455516,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S3,fold4,cross_feature,2,Hard,val_f1,0.9465811965811965,0.901985111662531,0.9719251336898396,0.9356499356499357,1045,79,21,727,0.9602861485907854,0.8973597742297088,0.07028469750889679,0.5049999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold0,cross_feature,2,Soft,fixed_05,0.47570907048581856,0.9605209605209605,0.3935300983825246,0.5583155902531346,1028,97,3637,2360,0.817751245993367,0.9455241997157249,0.08622222222222223,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold0,cross_feature,2,Soft,val_f1,0.5471777590564448,0.9532374100719424,0.4860763715190929,0.6438431805632248,982,143,3082,2915,0.817751245993367,0.9455241997157249,0.12711111111111112,0.42499999999999993
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold0,cross_feature,2,WeightedSoft,fixed_05,0.474726200505476,0.9622950819672131,0.39152909788227447,0.5565959464264549,1033,92,3649,2348,0.8216972189798603,0.9468908360233101,0.08177777777777778,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold0,cross_feature,2,WeightedSoft,val_f1,0.5362257792754844,0.9584751531654186,0.46956811739202936,0.6303301622831561,1003,122,3181,2816,0.8216972189798603,0.9468908360233101,0.10844444444444444,0.4499999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold0,cross_feature,2,Hard,fixed_05,0.5258354394832913,0.9289456450556647,0.47306986826746705,0.6268920561263949,908,217,3160,2837,0.6629505864043133,0.8996081942193375,0.1928888888888889,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold0,cross_feature,2,Hard,val_f1,0.43892165122156696,0.977110157367668,0.3416708354177089,0.5063009636767977,1077,48,3948,2049,0.6629505864043133,0.8996081942193375,0.042666666666666665,0.5049999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold1,cross_feature,2,Soft,fixed_05,0.4693906206121876,0.9545081967213115,0.3883608470902118,0.5520919758207894,1014,111,3668,2329,0.8039453800974561,0.9415474021274212,0.09866666666666667,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold1,cross_feature,2,Soft,val_f1,0.4776748104465038,0.955217912834866,0.3983658495914624,0.5622499411626265,1013,112,3608,2389,0.8039453800974561,0.9415474021274212,0.09955555555555555,0.49499999999999994
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold1,cross_feature,2,WeightedSoft,fixed_05,0.4682673406346532,0.9558580858085809,0.38635984658996164,0.5502909393183707,1018,107,3680,2317,0.8095610768347137,0.9435550443259397,0.0951111111111111,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold1,cross_feature,2,WeightedSoft,val_f1,0.507722549845549,0.9570642201834862,0.4348841087210272,0.5980279752350378,1008,117,3389,2608,0.8095610768347137,0.9435550443259397,0.104,0.4749999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold1,cross_feature,2,Hard,fixed_05,0.5571468688570627,0.9316732462799878,0.511589127897282,0.6604951560818084,900,225,2929,3068,0.6768846645544995,0.9019136465948753,0.2,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold1,cross_feature,2,Hard,val_f1,0.43667509126649817,0.9728442115292997,0.3405035851258963,0.5044466403162056,1068,57,3955,2042,0.6768846645544995,0.9019136465948753,0.050666666666666665,0.5049999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold2,cross_feature,2,Soft,fixed_05,0.4981746700365066,0.969391708640062,0.41720860430215106,0.5833527628817906,1046,79,3495,2502,0.8640428362329313,0.9561644599465957,0.07022222222222223,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold2,cross_feature,2,Soft,val_f1,0.5009828699803426,0.967470340604669,0.4215441053860263,0.5872241579558652,1040,85,3469,2528,0.8640428362329313,0.9561644599465957,0.07555555555555556,0.48499999999999993
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold2,cross_feature,2,WeightedSoft,fixed_05,0.4956472900870542,0.9688109161793372,0.4143738535934634,0.5804718523709413,1045,80,3512,2485,0.8645915550367776,0.9567331551462298,0.07111111111111111,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold2,cross_feature,2,WeightedSoft,val_f1,0.4981746700365066,0.9683030537301894,0.4177088544272136,0.5836439888164026,1043,82,3492,2505,0.8645915550367776,0.9567331551462298,0.07288888888888889,0.49499999999999994
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold2,cross_feature,2,Hard,fixed_05,0.5811569783768604,0.96001221001221,0.5244288811072203,0.6783133829397174,994,131,2852,3145,0.7014847423711856,0.9022818437251786,0.11644444444444445,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold2,cross_feature,2,Hard,val_f1,0.5811569783768604,0.96001221001221,0.5244288811072203,0.6783133829397174,994,131,2852,3145,0.7014847423711856,0.9022818437251786,0.11644444444444445,0.05
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold3,cross_feature,2,Soft,fixed_05,0.4912945801741084,0.9695411392405063,0.408704352176088,0.5750146627565983,1048,77,3546,2451,0.8718474792952031,0.9597089262522849,0.06844444444444445,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold3,cross_feature,2,Soft,val_f1,0.48708228025835437,0.9699278267842822,0.4033683508420877,0.5697797668119186,1050,75,3578,2419,0.8718474792952031,0.9597089262522849,0.06666666666666667,0.5149999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold3,cross_feature,2,WeightedSoft,fixed_05,0.4905925301881494,0.9691089108910891,0.408037352009338,0.5742783384182117,1047,78,3550,2447,0.8721743093769107,0.9599375166743788,0.06933333333333333,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold3,cross_feature,2,WeightedSoft,val_f1,0.5057568098848638,0.9678881752927843,0.4272136068034017,0.5927811198519204,1040,85,3435,2562,0.8721743093769107,0.9599375166743788,0.07555555555555556,0.4699999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold3,cross_feature,2,Hard,fixed_05,0.5732940185341197,0.9598880597014925,0.5147573786893447,0.6701400195376099,996,129,2910,3087,0.697726418764938,0.9011702952999681,0.11466666666666667,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold3,cross_feature,2,Hard,val_f1,0.5732940185341197,0.9598880597014925,0.5147573786893447,0.6701400195376099,996,129,2910,3087,0.697726418764938,0.9011702952999681,0.11466666666666667,0.05
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold4,cross_feature,2,Soft,fixed_05,0.46720966156438704,0.9546017333883615,0.3856928464232116,0.5494061757719715,1014,110,3684,2313,0.8000675159643877,0.9396273423725068,0.09786476868327403,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold4,cross_feature,2,Soft,val_f1,0.5496419042269344,0.9474021808851828,0.4925796231449058,0.6481623697202413,960,164,3043,2954,0.8000675159643877,0.9396273423725068,0.14590747330960854,0.4149999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold4,cross_feature,2,WeightedSoft,fixed_05,0.4674905209942424,0.9591836734693877,0.3840253460063365,0.5484639199809478,1026,98,3694,2303,0.8055404481600231,0.9414478572538685,0.08718861209964412,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold4,cross_feature,2,WeightedSoft,val_f1,0.5545569442494032,0.9482703903522691,0.49824912456228115,0.6532575426322693,961,163,3009,2988,0.8055404481600231,0.9414478572538685,0.14501779359430605,0.4049999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold4,cross_feature,2,Hard,fixed_05,0.5298413144221317,0.9293354943273906,0.4780723695180924,0.6313587315569258,906,218,3130,2867,0.6616374616727106,0.8976760977516347,0.19395017793594305,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S4,fold4,cross_feature,2,Hard,val_f1,0.43364695969667183,0.9703065134099617,0.3378355844588961,0.5011750154607297,1062,62,3971,2026,0.6616374616727106,0.8976760977516347,0.05516014234875445,0.5049999999999999
n2_x_SG,LiWP_n2+SkipGram,best_single,S5,fold0,cross_feature,2,Soft,fixed_05,0.9258855585831063,0.85,0.9816901408450704,0.9111111111111111,1002,123,13,697,0.9776876369327074,0.950738018275282,0.10933333333333334,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S5,fold0,cross_feature,2,Soft,val_f1,0.9188010899182562,0.9035971223021583,0.8845070422535212,0.8939501779359431,1058,67,82,628,0.9776876369327074,0.950738018275282,0.059555555555555556,0.635
n2_x_SG,LiWP_n2+SkipGram,best_single,S5,fold0,cross_feature,2,WeightedSoft,fixed_05,0.9258855585831063,0.85,0.9816901408450704,0.9111111111111111,1002,123,13,697,0.9776945226917058,0.9502258938029423,0.10933333333333334,0.5
n2_x_SG,LiWP_n2+SkipGram,best_single,S5,fold0,cross_feature,2,WeightedSoft,val_f1,0.9193460490463216,0.9048991354466859,0.8845070422535212,0.8945868945868946,1059,66,82,628,0.9776945226917058,0.9502258938029423,0.058666666666666666,0.635
